,CustomerID,OfferID
2355,22,21631
2356,22,23584
2357,22,21632
2358,22,22293
2359,22,22293
2360,22,22293
2361,22,21632
2362,22,22293
2363,22,22293
2364,22,22293
2365,22,21113
2366,22,21113
2367,22,20309
2368,22,20309
2369,22,23934
2370,22,22291
2371,22,22291
2372,22,21631
2373,22,21631
2374,22,21631
2375,22,20309
2376,22,20309
2377,22,23934
2378,22,20309
2379,22,20309
2380,22,20309
2381,71,24242
2382,71,24242
2383,71,24242
2384,71,16115
2385,71,24130
2386,71,24130
2387,71,16115
2388,3,23833
2389,3,20463
2390,3,20463
2391,3,23833
2392,22,19779
2393,22,21034
2394,22,19779
2395,22,19779
2396,22,21034
2397,22,19780
2398,22,21034
2399,22,19780
2400,22,21034
2401,22,18151
2402,22,18151
2403,22,18151
2404,22,18151
2405,22,18151
2406,22,18151
2407,22,18151
2408,311,20617
2409,311,20617
2410,311,20612
2411,311,20612
2412,311,20610
2413,311,20610
2414,311,20610
2415,311,20610
2416,312,23101
2417,312,23834
2418,312,23101
2419,312,23834
2420,22,18151
2421,22,18151
2422,22,18151
2423,311,20610
2424,311,20610
2425,311,20610
2426,311,20610
2427,311,20610
2428,22,18151
2429,22,18151
2430,22,18151
2431,22,18151
2432,22,18151
2433,22,18151
2434,22,18152
2435,22,18152
2436,22,16066
2437,22,16066
2438,22,18151
2439,22,19853
2440,22,19853
2441,22,19853
2442,22,18151
2443,22,18151
2444,22,19778
2445,22,19778
2446,22,19778
2447,22,19778
2448,13,20097
2449,3,20130
2450,3,20130
2451,3,20130
2452,56,20003
2453,56,14414
2454,56,14414
2455,312,19371
2456,312,19371
2457,3,20130
2458,3,20130
2459,71,18481
2460,3,24173
2461,3,24173
2462,22,20309
2463,22,20309
2464,22,20309
2465,22,20309
2466,22,19778
2467,22,20309
2468,11,23861
2469,11,23861
2470,22,20309
2471,22,20309
2472,22,20309
2473,22,20309
2474,22,20309
2475,22,20309
2476,22,20309
2477,22,20309
2478,22,20309
2479,22,20309
2480,22,20309
2481,22,20309
2482,22,20309
2483,22,20309
2484,22,23584
2485,22,22291
2486,22,22291
2487,22,20309
2488,22,20309
2489,22,19698
2490,22,19698
2491,22,19698
2492,11,23861
2493,11,23304
2494,11,11822
2495,11,23304
2496,3,24245
2497,3,23104
2498,3,23104
2499,3,24245
2500,22,20730
2501,22,20730
2502,11,11822
2503,11,11822
2504,11,12739
2505,11,12739
2506,11,12739
2507,22,20309
2508,22,20309
2509,22,20309
2510,22,22293
2511,22,21111
2512,22,22293
2513,22,21111
2514,22,20309
2515,22,20309
2516,22,20730
2517,22,20730
2518,22,20730
2519,22,20309
2520,22,20309
2521,22,20309
2522,22,20309
2523,22,20309
2524,22,20309
2525,22,22291
2526,22,23581
2527,22,23581
2528,22,22291
2529,22,21109
2530,22,21109
2531,22,20309
2532,22,20309
2533,71,24301
2534,71,24301
2535,71,24301
2536,71,20189
2537,71,20189
2538,71,24301
2539,71,18481
2540,71,22658
2541,11,20311
2542,11,20311
2543,11,18014
2544,11,18014
2545,11,18014
2546,11,18014
2547,11,18014
2548,11,18014
2549,11,18014
2550,11,18014
2551,11,18014
2552,11,18014
2553,22,21107
2554,22,22293
2555,22,22293
2556,22,21107
2557,22,20309
2558,22,20309
2559,22,20309
2560,22,20309
2561,22,21632
2562,22,20309
2563,22,20309
2564,22,21632
2565,22,21632
2566,22,21630
2567,22,21630
2568,11,16146
2569,11,16146
2570,11,16146
2571,22,22294
2572,22,22298
2573,22,21622
2574,22,20730
2575,22,21622
2576,22,20730
2577,22,21631
2578,22,21631
2579,22,22294
2580,22,22291
2581,71,23819
2582,71,23819
2583,71,22658
2584,71,22658
2585,71,22658
2586,71,22658
2587,71,22658
2588,71,22658
2589,22,22291
2590,22,20309
2591,22,20309
2592,22,21113
2593,22,21113
2594,22,21113
2595,22,20309
2596,22,20309
2597,22,22291
2598,22,20309
2599,22,16669
2600,22,22291
2601,22,21111
2602,22,23850
2603,22,21109
2604,22,20309
2605,22,23850
2606,22,21109
2607,22,21111
2608,22,12902
2609,22,12902
2610,22,16669
2611,22,19436
2612,22,19436
2613,22,22432
2614,22,22432
2615,22,22905
2616,22,22905
2617,22,24282
2618,22,24282
2619,22,12902
2620,22,12902
2621,22,20309
2622,22,21630
2623,22,21630
2624,22,20309
2625,22,21631
2626,22,21631
2627,11,12020
2628,11,12020
2629,11,12020
2630,11,12020
2631,11,12020
2632,11,12020
2633,11,12020
2634,22,20309
2635,22,21113
2636,22,20309
2637,22,20309
2638,22,21113
2639,22,21113
2640,22,21113
2641,22,21113
2642,22,20309
2643,22,20309
2644,11,21763
2645,11,21763
2646,11,21763
2647,11,21763
2648,11,21763
2649,71,15679
2650,71,22173
2651,71,15679
2652,71,20248
2653,71,15679
2654,71,20248
2655,71,22173
2656,71,20248
2657,71,15679
2658,71,23930
2659,71,23930
2660,313,24299
2661,313,15635
2662,313,12122
2663,313,15635
2664,313,12122
2665,313,15635
2666,313,24299
2667,313,12122
2668,313,12201
2669,313,16146
2670,313,20186
2671,313,12122
2672,313,22876
2673,313,16146
2674,313,22876
2675,313,22126
2676,313,22126
2677,313,24303
2678,313,24303
2679,313,24117
2680,313,24117
2681,313,24303
2682,313,22125
2683,313,22879
2684,313,22125
2685,313,22125
2686,313,22161
2687,313,22875
2688,313,22875
2689,313,22880
2690,313,22880
2691,313,24335
2692,313,24335
2693,313,22161
2694,313,22125
2695,313,24302
2696,313,14413
2697,313,19019
2698,313,19019
2699,313,24302
2700,313,22879
2701,313,14408
2702,313,14408
2703,313,14413
2704,313,15852
2705,313,24303
2706,313,24303
2707,313,22882
2708,313,24303
2709,313,16146
2710,313,16146
2711,313,24303
2712,313,24303
2713,313,22882
2714,313,24303
2715,313,24303
2716,313,24303
2717,313,24303
2718,313,15851
2719,313,24303
2720,313,24303
2721,313,24303
2722,313,20229
2723,313,20229
2724,313,24586
2725,313,24586
2726,313,20135
2727,313,20135
2728,313,22885
2729,313,22885
2730,313,24301
2731,313,20189
2732,313,20189
2733,313,24301
2734,313,24301
2735,313,24301
2736,313,24301
2737,313,24611
2738,313,19727
2739,313,19727
2740,313,19475
2741,313,19475
2742,313,12156
2743,313,12156
2744,313,12124
2745,313,12124
2746,313,20003
2747,313,20003
2748,313,20480
2749,313,20480
2750,313,24611
2751,313,24303
2752,313,24303
2753,313,24302
2754,313,24302
2755,313,24303
2756,313,24303
2757,313,24303
2758,313,24303
2759,313,24303
2760,313,24303
2761,313,22882
2762,313,14413
2763,313,22881
2764,313,24303
2765,313,24305
2766,313,22879
2767,313,22882
2768,313,22878
2769,313,19019
2770,313,19019
2771,313,22883
2772,313,22879
2773,313,22883
2774,313,22881
2775,313,22876
2776,313,14413
2777,313,24305
2778,313,24335
2779,313,22878
2780,313,14409
2781,313,24302
2782,313,24335
2783,313,24303
2784,313,24302
2785,313,22876
2786,313,24118
2787,313,24118
2788,313,24118
2789,313,24115
2790,313,24115
2791,313,24305
2792,313,24305
2793,313,14409
2794,313,24118
2795,313,24118
2796,313,24118
2797,313,24115
2798,313,24115
2799,313,24115
2800,313,24116
2801,313,24115
2802,313,24116
2803,313,24116
2804,313,24302
2805,313,24117
2806,313,24117
2807,313,24302
2808,313,24117
2809,56,24303
2810,56,24303
2811,56,24303
2812,56,24303
2813,56,22165
2814,56,22165
2815,56,24303
2816,56,24303
2817,56,24303
2818,56,24303
2819,313,24117
2820,313,24117
2821,313,24306
2822,313,24306
2823,313,24306
2824,313,22161
2825,313,24302
2826,313,24302
2827,313,24116
2828,313,24116
2829,313,24306
2830,313,24306
2831,313,22161
2832,313,24306
2833,313,24302
2834,313,22876
2835,313,22876
2836,313,19019
2837,313,19019
2838,313,15852
2839,313,15852
2840,313,15852
2841,313,15852
2842,313,24302
2843,313,24115
2844,313,24118
2845,313,24118
2846,313,24118
2847,313,24115
2848,313,24306
2849,313,24306
2850,313,24303
2851,313,24305
2852,313,24303
2853,313,24117
2854,313,24117
2855,313,24117
2856,313,24118
2857,313,24118
2858,313,24335
2859,313,24335
2860,191,21110
2861,191,21110
2862,22,24500
2863,22,24500
2864,22,24500
2865,71,23930
2866,22,24500
2867,22,24500
2868,22,24500
2869,22,24500
2870,22,24500
2871,22,24500
2872,22,24500
2873,22,24500
2874,22,24500
2875,19,24558
2876,19,24558
2877,19,24558
2878,19,24558
2879,22,24500
2880,22,24500
2881,22,24500
2882,22,24503
2883,22,24500
2884,22,24503
2885,22,24503
2886,22,24500
2887,71,23930
2888,71,23930
2889,22,24500
2890,22,24500
2891,22,24500
2892,22,24500
2893,22,24500
2894,11,23931
2895,11,23931
2896,71,23931
2897,71,23931
2898,71,23931
2899,22,24500
2900,22,24500
2901,22,24500
2902,22,24500
2903,22,24500
2904,22,24500
2905,22,24500
2906,11,23931
2907,11,15636
2908,11,15636
2909,11,15636
2910,11,23931
2911,11,23931
2912,11,23931
2913,11,23931
2914,11,23931
2915,11,15562
2916,11,23931
2917,11,23931
2918,11,14341
2919,11,14341
2920,316,22123
2921,316,23098
2922,316,23098
2923,3,23890
2924,3,23890
2925,316,22123
2926,316,24335
2927,316,24335
2928,316,15852
2929,316,24335
2930,316,24335
2931,316,24335
2932,316,15852
2933,316,15852
2934,19,23172
2935,19,23172
2936,19,22426
2937,56,11825
2938,56,11825
2939,56,16146
2940,56,16146
2941,22,20309
2942,22,20309
2943,22,20309
2944,22,21110
2945,22,20309
2946,22,21110
2947,22,20309
2948,22,21631
2949,3,24242
2950,3,24242
2951,3,24242
2952,22,21631
2953,22,21631
2954,22,20309
2955,22,20309
2956,22,20309
2957,22,20309
2958,22,20309
2959,71,20134
2960,71,20134
2961,71,20134
2962,71,15284
2963,71,15284
2964,71,15284
2965,22,20309
2966,22,20309
2967,22,20309
2968,3,15637
2969,3,15637
2970,3,15637
2971,22,20309
2972,22,20309
2973,22,24484
2974,22,24484
2975,22,24484
2976,22,24484
2977,22,24504
2978,22,24504
2979,11,23916
2980,11,23916
2981,316,24335
2982,316,24335
2983,316,24335
2984,316,24335
2985,316,24335
2986,22,21633
2987,22,22682
2988,22,22682
2989,22,21633
2990,11,24715
2991,11,24715
2992,317,22123
2993,317,24245
2994,317,22123
2995,236,20311
2996,236,20311
2997,236,20311
2998,236,20311
2999,236,20311
3000,236,20311
3001,22,18151
3002,22,18151
3003,22,18152
3004,22,18151
3005,22,18152
3006,22,18151
3007,22,22293
3008,22,22293
3009,22,21631
3010,22,21631
3011,22,21631
3012,22,21631
3013,22,21630
3014,22,21631
3015,22,21630
3016,11,16146
3017,22,20309
3018,11,16146
3019,11,19306
3020,11,16268
3021,11,19306
3022,11,16268
3023,22,20309
3024,22,20309
3025,22,20309
3026,22,20309
3027,22,20309
3028,22,20309
3029,11,16268
3030,11,16268
3031,11,24301
3032,11,24301
3033,11,19145
3034,11,24301
3035,11,19145
3036,22,20309
3037,22,20309
3038,317,24245
3039,22,20309
3040,22,20309
3041,11,23859
3042,11,23859
3043,22,22664
3044,22,22664
3045,3,24190
3046,22,20309
3047,75,12154
3048,75,12154
3049,22,20309
3050,22,20309
3051,22,20309
3052,22,20309
3053,22,20309
3054,22,20309
3055,22,20309
3056,22,21630
3057,22,21630
3058,22,21630
3059,22,20309
3060,22,20309
3061,22,20309
3062,22,20309
3063,22,21111
3064,22,21111
3065,75,12154
3066,75,12154
3067,75,15636
3068,75,15636
3069,75,24659
3070,11,23125
3071,11,23125
3072,11,23125
3073,11,23125
3074,11,23125
3075,11,23125
3076,75,24659
3077,75,24659
3078,75,24659
3079,75,16268
3080,75,16268
3081,75,16268
3082,19,22426
3083,19,22425
3084,19,22425
3085,19,22425
3086,19,22425
3087,75,16268
3088,75,16268
3089,75,16268
3090,75,23125
3091,75,24804
3092,75,24804
3093,75,15636
3094,75,15636
3095,75,16268
3096,75,23125
3097,75,23125
3098,75,16268
3099,75,15636
3100,3,24190
3101,75,23125
3102,75,23125
3103,75,12154
3104,75,12154
3105,3,23899
3106,3,23899
3107,3,24850
3108,3,23899
3109,3,24850
3110,3,24181
3111,3,24181
3112,75,16268
3113,75,16268
3114,75,24804
3115,75,24804
3116,71,20134
3117,71,20133
3118,71,20134
3119,71,20134
3120,71,20134
3121,71,20134
3122,71,20133
3123,71,20131
3124,71,20864
3125,71,20131
3126,71,20864
3127,71,20134
3128,71,20131
3129,71,20131
3130,318,24335
3131,318,22878
3132,318,24335
3133,318,24335
3134,318,20002
3135,318,20002
3136,318,24335
3137,318,24335
3138,318,16146
3139,318,20136
3140,318,16146
3141,245,24239
3142,245,24239
3143,245,24233
3144,245,24233
3145,19,24453
3146,19,24453
3147,19,24453
3148,71,24505
3149,71,24505
3150,71,23098
3151,71,24505
3152,71,23098
3153,71,23098
3154,71,23098
3155,71,24088
3156,71,24505
3157,71,24505
3158,71,24505
3159,71,24189
3160,71,24088
3161,71,24088
3162,71,24216
3163,71,24088
3164,71,24093
3165,71,24093
3166,71,24189
3167,22,21631
3168,22,21631
3169,22,21631
3170,22,21631
3171,22,21631
3172,22,21111
3173,22,21111
3174,22,21111
3175,22,23584
3176,22,23584
3177,22,23584
3178,22,21110
3179,22,21110
3180,22,20309
3181,22,20309
3182,22,20309
3183,22,22679
3184,22,22679
3185,22,21109
3186,22,21631
3187,22,21631
3188,22,21109
3189,22,21109
3190,22,21630
3191,22,21630
3192,22,21630
3193,22,23584
3194,19,24453
3195,19,24453
3196,22,21631
3197,22,21631
3198,22,23584
3199,22,21631
3200,19,21582
3201,3,15831
3202,3,15831
3203,3,15831
3204,22,22293
3205,22,22293
3206,22,22293
3207,22,21631
3208,22,21631
3209,22,21631
3210,22,21631
3211,22,21631
3212,22,21630
3213,22,21630
3214,22,21630
3215,22,22668
3216,22,22668
3217,22,22684
3218,22,22684
3219,318,16146
3220,318,16146
3221,318,20136
3222,318,20002
3223,318,20002
3224,318,24335
3225,318,24335
3226,318,24335
3227,318,24335
3228,318,22878
3229,304,23098
3230,304,23098
3231,304,23098
3232,319,16078
3233,319,16078
3234,317,14523
3235,317,19145
3236,317,14523
3237,71,24216
3238,71,22161
3239,71,24586
3240,71,22128
3241,71,22128
3242,71,22164
3243,71,22164
3244,71,22161
3245,71,24923
3246,71,24923
3247,71,24921
3248,71,24921
3249,71,24586
3250,159,22131
3251,159,22165
3252,159,22165
3253,159,22131
3254,159,22165
3255,159,22165
3256,159,22875
3257,159,22875
3258,71,22128
3259,71,22128
3260,71,24594
3261,71,24594
3262,71,24594
3263,71,24594
3264,71,23672
3265,71,23672
3266,71,23639
3267,71,23639
3268,71,23674
3269,71,23674
3270,71,23728
3271,71,23728
3272,71,23809
3273,3,18014
3274,3,18014
3275,3,18014
3276,71,23809
3277,3,24716
3278,71,23809
3279,71,24716
3280,71,24716
3281,71,24716
3282,71,24716
3283,71,24716
3284,71,24716
3285,71,24231
3286,71,24231
3287,71,24231
3288,313,22125
3289,313,22875
3290,313,22125
3291,313,22875
3292,313,22877
3293,313,22162
3294,313,22161
3295,313,22161
3296,313,22877
3297,313,22162
3298,313,20905
3299,313,20597
3300,313,21126
3301,313,21126
3302,313,20905
3303,313,22163
3304,313,22123
3305,313,22690
3306,313,22123
3307,313,22690
3308,313,22163
3309,313,22162
3310,313,22876
3311,313,22161
3312,313,22161
3313,313,22162
3314,313,22875
3315,313,22875
3316,313,13393
3317,313,22876
3318,313,20059
3319,313,22165
3320,313,15852
3321,313,22126
3322,313,15852
3323,313,22126
3324,313,22165
3325,313,13393
3326,313,24198
3327,313,24198
3328,313,20597
3329,313,22770
3330,313,22770
3331,313,20480
3332,313,20480
3333,313,22769
3334,313,22769
3335,313,20188
3336,313,24551
3337,313,24551
3338,313,24640
3339,313,24640
3340,313,20487
3341,313,20487
3342,313,15224
3343,313,15225
3344,313,20188
3345,313,20188
3346,313,16146
3347,313,20002
3348,313,20002
3349,313,16146
3350,313,16269
3351,313,16146
3352,313,15224
3353,313,16146
3354,313,20673
3355,313,20673
3356,313,12599
3357,313,12598
3358,313,12598
3359,313,12608
3360,313,12608
3361,313,15635
3362,313,15635
3363,313,22164
3364,313,22173
3365,313,22173
3366,313,16269
3367,313,23139
3368,313,23139
3369,3,24716
3370,3,23847
3371,13,22690
3372,13,22877
3373,13,24923
3374,13,22126
3375,13,22877
3376,13,22126
3377,13,24923
3378,22,20309
3379,22,20309
3380,22,20309
3381,22,20309
3382,22,20309
3383,22,20309
3384,22,20309
3385,321,23270
3386,22,21113
3387,22,20309
3388,22,21113
3389,22,21109
3390,22,21109
3391,22,18146
3392,22,18146
3393,22,18146
3394,71,15283
3395,71,15283
3396,71,22723
3397,71,22723
3398,71,22885
3399,71,22125
3400,71,24586
3401,71,24586
3402,71,22878
3403,71,22878
3404,71,22877
3405,71,22885
3406,71,22876
3407,71,22877
3408,71,22876
3409,71,22161
3410,71,22829
3411,71,22829
3412,71,22161
3413,71,22873
3414,71,22873
3415,22,19777
3416,22,19777
3417,22,19777
3418,22,24379
3419,22,24379
3420,22,24379
3421,22,24376
3422,22,24376
3423,22,24379
3424,334,24171
3425,22,24393
3426,22,24393
3427,22,24379
3428,22,24379
3429,340,24715
3430,340,24715
3431,22,24393
3432,22,24489
3433,22,24393
3434,22,24489
3435,22,24393
3436,339,24088
3437,340,24923
3438,339,24231
3439,339,24094
3440,339,24088
3441,339,24094
3442,339,24239
3443,339,24189
3444,339,24231
3445,22,21955
3446,340,22125
3447,340,24923
3448,340,22882
3449,340,22882
3450,340,22882
3451,340,16146
3452,340,16146
3453,340,22125
3454,340,18044
3455,22,21955
3456,22,21955
3457,352,23358
3458,352,23819
3459,352,23819
3460,352,23819
3461,352,23358
3462,362,20186
3463,362,24714
3464,362,20186
3465,362,20662
3466,362,24299
3467,362,24292
3468,362,20371
3469,362,20371
3470,362,24295
3471,362,20371
3472,362,24295
3473,362,24289
3474,362,22389
3475,362,20186
3476,362,24640
3477,362,20186
3478,362,21236
3479,362,24554
